,ligand_ID,ligands,bind_site,smiles_0,smiles_1
874,2944,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,"[0, 17]",O=C1[O][Ni]2(<-[n]3ccccc3-c3cccc(-c4ccccn4)[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3-c3cccc(-c4ccccn4)[n]->23)[CH](c2ccccc2)N1c1ccccc1
875,2945,CN(C)Cc1[c-]c(CN(C)C)ccc1,"[0, 11]",CN(C)Cc1cccc2C[N](C)(C)->[Ni]3([c]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CN(C)Cc1cccc2C[N](C)(C)->[Ni]3([c]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
876,2967,CCn1ccnc1N=Nc1ccccc1,"[5, 6]",CCn1cc[n]2->[Ni]3(<-[N](=Nc12)c1ccccc1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CCn1cc[n]2->[Ni]3(<-[N](=Nc12)c1ccccc1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
877,2971,NCCc1ccccn1,"[0, 8]",O=C1[O][Ni]2(<-[NH2]CCc3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]CCc3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
878,2972,CN(C)C(=Nc1cccc2cccc(N=C(N(C)C)N(C)C)c12)N(C)C,"[7, 17]",CN(C)C(N(C)C)=[N]1c2cccc3cccc([N](=C(N(C)C)N(C)C)->[Ni]<-14[O]C(=O)C(c1ccccc1)[N]4c1ccccc1)c23,CN(C)C(N(C)C)=[N]1c2cccc3cccc([N](=C(N(C)C)N(C)C)->[Ni]<-14[O]C(=O)N(c1ccccc1)[CH]4c1ccccc1)c23
879,2976,COc1cc(C(C)(C)C)cc(-c2cc(C(C)(C)C)cc(OC)n2)n1,"[22, 23]",COc1cc(C(C)(C)C)cc2-c3cc(C(C)(C)C)cc(OC)[n]3->[Ni]3(<-[n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,COc1cc(C(C)(C)C)cc2-c3cc(C(C)(C)C)cc(OC)[n]3->[Ni]3(<-[n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
880,2977,COc1cc(OC)nc(-c2cc(OC)cc(OC)n2)c1,"[7, 8]",COc1cc(OC)[n]2->[Ni]3(<-[n]4c(OC)cc(OC)cc4-c2c1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,COc1cc(OC)[n]2->[Ni]3(<-[n]4c(OC)cc(OC)cc4-c2c1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
881,2989,CC(C)P(CCN(C)C)C(C)C,"[3, 6]",CC(C)[P]1(CC[N](C)(C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)C(C)C,CC(C)[P]1(CC[N](C)(C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)C(C)C
882,2991,Cn1ccn(Cn2ccn(C)c2=[Se])c1=[Se],"[12, 13]",Cn1ccn2Cn3ccn(C)c3=[Se]->[Ni]3(<-[Se]=c12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cn1ccn2Cn3ccn(C)c3=[Se]->[Ni]3(<-[Se]=c12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
883,2992,Cn1ccn(CCn2ccn(C)c2=[Se])c1=[Se],"[13, 14]",Cn1ccn2CCn3ccn(C)c3=[Se]->[Ni]3(<-[Se]=c12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cn1ccn2CCn3ccn(C)c3=[Se]->[Ni]3(<-[Se]=c12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
884,2994,Cn1ccn(CCn2ccn(C)c2=S)c1=S,"[13, 14]",Cn1ccn2CCn3ccn(C)c3=[S]->[Ni]3(<-[S]=c12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cn1ccn2CCn3ccn(C)c3=[S]->[Ni]3(<-[S]=c12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
885,2996,C=CCN1[C]N(c2cc(C)ccn2)C=C1,"[13, 14]",C=CCN1C=CN2c3cc(C)cc[n]3->[Ni]3([CH]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,C=CCN1C=CN2c3cc(C)cc[n]3->[Ni]3([CH]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
886,2997,Nn1c(-c2ccccn2)nnc1-c1ccccn1,"[0, 17]",Nn1c(-c2ccccn2)n[n]2->[Ni]3(<-[n]4ccccc4-c12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Nn1c(-c2ccccn2)n[n]2->[Ni]3(<-[n]4ccccc4-c12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
887,3003,CCN(CC)C(C)(C)C=NC(C)C,"[2, 9]",CC[N]1(CC)C(C)(C)C=[N](C(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC[N]1(CC)C(C)(C)C=[N](C(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
888,3005,CCN(CC)C(C)(C)C=Nc1ccccc1,"[2, 9]",CC[N]1(CC)C(C)(C)C=[N](c2ccccc2)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC[N]1(CC)C(C)(C)C=[N](c2ccccc2)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
889,3005,CC(=O)C1[CH-]C2CCC1C2,"[0, 9]",CC1=[O]->[Ni]2([CH]3C4CCC(C4)C13)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1=[O]->[Ni]2([CH]3C4CCC(C4)C13)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
890,3009,CCN(CC)C(C)(C)C=NC(C)(C)C,"[2, 9]",CC[N]1(CC)C(C)(C)C=[N](C(C)(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC[N]1(CC)C(C)(C)C=[N](C(C)(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
891,3016,O=C(c1ccccc1)c1nn[n-]c1C([O-])(O)c1ccccc1,"[0, 21]",O=C(c1ccccc1)c1nn[n]2c1C(O)(c1ccccc1)[O][Ni]21[O]C(=O)C(c2ccccc2)[N]1c1ccccc1,O=C(c1ccccc1)c1nn[n]2c1C(O)(c1ccccc1)[O][Ni]21[O]C(=O)N(c2ccccc2)[CH]1c1ccccc1
892,3017,O=C(NCCc1ccc(O)c(O)c1)c1ccccn1,"[0, 18]",O=C1[O][Ni]2(<-[O]=C(NCCc3ccc(O)c(O)c3)c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[O]=C(NCCc3ccc(O)c(O)c3)c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
893,3018,[Ru+2]<-[s]1c2ccccc2c2cccc(-c3ccccn3)c21,"[1, 18]",O=C1[O][Ni]2(<-[n]3ccccc3-c3cccc4c5ccccc5[s]->2(->[Ru+2])c34)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3-c3cccc4c5ccccc5[s]->2(->[Ru+2])c34)[CH](c2ccccc2)N1c1ccccc1
894,3019,[O-]N1CCCCC1,"[0, 1]",O=C1[O][Ni]2([O][N]->23CCCCC3)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O][N]->23CCCCC3)[CH](c2ccccc2)N1c1ccccc1
895,3035,CN(C)c1ccccc1P(C(C)(C)C)C(C)(C)C,"[4, 11]",CC(C)(C)[P]1(c2ccccc2[N](C)(C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)C(C)(C)C,CC(C)(C)[P]1(c2ccccc2[N](C)(C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)C(C)(C)C
896,3037,Cc1ccc(C(N=Nc2ccc(C#N)cc2)=N[N-]c2ccc(C#N)cc2)cc1,"[7, 16]",Cc1ccc(C2=N[N](c3ccc(C#N)cc3)[Ni]3(<-[N]2=Nc2ccc(C#N)cc2)[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)cc1,Cc1ccc(C2=N[N](c3ccc(C#N)cc3)[Ni]3(<-[N]2=Nc2ccc(C#N)cc2)[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)cc1
897,3061,Cc1cccc(=NC(C)(C)C)[n-]1,"[6, 11]",Cc1cccc2=[N](C(C)(C)C)->[Ni]3([n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cccc2=[N](C(C)(C)C)->[Ni]3([n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
898,3073,[O-]c1ccc2ccccc2c1C=Nc1ccc2c(c1)Cc1ccccc1-2,"[0, 12]",O=C1[O][Ni]2([O]c3ccc4ccccc4c3C=[N]->2c2ccc3c(c2)Cc2ccccc2-3)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3ccc4ccccc4c3C=[N]->2c2ccc3c(c2)Cc2ccccc2-3)[CH](c2ccccc2)N1c1ccccc1
899,3074,CCN(CC)CCN(Cn1nc(C)cc1C)Cn1nc(C)cc1C,"[15, 16]",CCN(CC)CCN1Cn2c(C)cc(C)[n]2->[Ni]2(<-[n]3c(C)cc(C)n3C1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CCN(CC)CCN1Cn2c(C)cc(C)[n]2->[Ni]2(<-[n]3c(C)cc(C)n3C1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
900,3075,CC(=[C-][Si](C)(C)C)C[c-]1c(C)c(C)c(C)c1C,"[10, 12]",CC1C[c-]2c(C)c(C)c(C)[c]2(C)->[Ni]2([C]=1[Si](C)(C)C)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1C[c-]2c(C)c(C)c(C)[c]2(C)->[Ni]2([C]=1[Si](C)(C)C)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
901,3078,C=C(C(=[C-][Si](C)(C)C)C[c-]1c(C)c(C)c(C)c1C)[Si](C)(C)C,"[11, 13]",C=C(C1C[c-]2c(C)c(C)c(C)[c]2(C)->[Ni]2([C]=1[Si](C)(C)C)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)[Si](C)(C)C,C=C(C1C[c-]2c(C)c(C)c(C)[c]2(C)->[Ni]2([C]=1[Si](C)(C)C)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)[Si](C)(C)C
902,3080,CC1(C)NC(=C2N=CC=N2)N([O-])C1(C)C,"[0, 7]",CC1(C)NC2=C3N=CC=[N]3->[Ni]3([O]N2C1(C)C)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CC1(C)NC2=C3N=CC=[N]3->[Ni]3([O]N2C1(C)C)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
903,3082,c1ccc(P(CC2=NCCO2)c2ccccc2)cc1,"[0, 3]",O=C1[O][Ni]2(<-[N]3=C(C[P]->2(c2ccccc2)c2ccccc2)OCC3)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[N]3=C(C[P]->2(c2ccccc2)c2ccccc2)OCC3)[CH](c2ccccc2)N1c1ccccc1
904,3085,C(=C1[N-]CCS1)P(c1ccccc1)c1ccccc1,"[0, 6]",O=C1[O][Ni]2([N]3CCSC3=C[P]->2(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([N]3CCSC3=C[P]->2(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
905,3086,OCCN=Cc1ccccc1OCCOc1ccccc1C=NCCO,"[0, 19]",O=C1[O][Ni]2(<-[N](=Cc3ccccc3OCCOc3ccccc3C=[N]->2CCO)CCO)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[N](=Cc3ccccc3OCCOc3ccccc3C=[N]->2CCO)CCO)[CH](c2ccccc2)N1c1ccccc1
906,3088,CCCN(CCC)c1ccc(C=Cc2ccc(-c3cc(-c4ccccc4)nc(-c4ccccn4)c3)cc2)cc1,"[26, 27]",CCCN(CCC)c1ccc(C=Cc2ccc(-c3cc(-c4ccccc4)[n]4->[Ni]5(<-[n]6ccccc6-c4c3)[O]C(=O)C(c3ccccc3)[N]5c3ccccc3)cc2)cc1,CCCN(CCC)c1ccc(C=Cc2ccc(-c3cc(-c4ccccc4)[n]4->[Ni]5(<-[n]6ccccc6-c4c3)[O]C(=O)N(c3ccccc3)[CH]5c3ccccc3)cc2)cc1
907,3091,C[N-]C(=O)[N-]C(C)=O,"[3, 6]",CC(=O)[N]1C(=O)[N](C)[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC(=O)[N]1C(=O)[N](C)[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
908,3092,Nc1nc(CC(=O)[O-])n[nH]1,"[5, 6]",Nc1[nH]nc2CC(=O)[O][Ni]3(<-[n]21)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Nc1[nH]nc2CC(=O)[O][Ni]3(<-[n]21)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
909,3097,CC([O-])=NP(c1ccccc1)c1ccccc1,"[3, 16]",CC1=N[P](c2ccccc2)(c2ccccc2)->[Ni]2([O]1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1=N[P](c2ccccc2)(c2ccccc2)->[Ni]2([O]1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
910,3098,CC(C)P(C=C([O-])c1ccccc1)C(C)C,"[3, 6]",CC(C)[P]1(C=C([O][Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)c1ccccc1)C(C)C,CC(C)[P]1(C=C([O][Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)c1ccccc1)C(C)C
911,3111,[O-]c1ccccc1C=NCC[NH+]1CCCC1,"[0, 8]",O=C1[O][Ni]2([O]c3ccccc3C=[N]->2CC[NH+]2CCCC2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3ccccc3C=[N]->2CC[NH+]2CCCC2)[CH](c2ccccc2)N1c1ccccc1
912,3113,CC1=Nc2ccccc2N=C(C)CC(c2ccccc2)=Nc2ccccc2NC(c2ccccc2)=C1,"[9, 10]",CC1=Nc2ccccc2[N]2->[Ni]3(<-[N](=C(c4ccccc4)CC=2C)c2ccccc2NC(c2ccccc2)=C1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CC1=Nc2ccccc2[N]2->[Ni]3(<-[N](=C(c4ccccc4)CC=2C)c2ccccc2NC(c2ccccc2)=C1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
913,3114,Cc1cccc(C[N-]c2c(F)c(F)c(F)c(F)c2F)n1,"[7, 19]",Cc1cccc2C[N](c3c(F)c(F)c(F)c(F)c3F)[Ni]3(<-[n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cccc2C[N](c3c(F)c(F)c(F)c(F)c3F)[Ni]3(<-[n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
914,3124,CC(C)(C)S(=O)N(Cc1ccccc1)P(c1ccccc1)c1ccccc1,"[5, 6]",CC(C)(C)S1=[O]->[Ni]2(<-[P](c3ccccc3)(c3ccccc3)N1Cc1ccccc1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC(C)(C)S1=[O]->[Ni]2(<-[P](c3ccccc3)(c3ccccc3)N1Cc1ccccc1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
915,3125,CCCCN1[C]N(c2ccccn2)C=C1,"[13, 14]",CCCCN1C=CN2c3cccc[n]3->[Ni]3([CH]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CCCCN1C=CN2c3cccc[n]3->[Ni]3([CH]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
916,3143,Oc1ccccc1C=NN=C([S-]->[Hg+2]<-[c-]1ccccc1)N1CCOCC1,"[11, 13]",O=C1[O][Ni]2([S](->[Hg+2]<-[c]->23ccccc3)C(=NN=Cc2ccccc2O)N2CCOCC2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([S](->[Hg+2]<-[c]->23ccccc3)C(=NN=Cc2ccccc2O)N2CCOCC2)[CH](c2ccccc2)N1c1ccccc1
917,3145,CC(=NN=C([S-]->[Hg+2]<-[c-]1ccccc1)N1CCOCC1)c1ccccc1O,"[5, 7]",CC(=NN=C(N1CCOCC1)[S]1->[Hg+2]<-[c]2(->[Ni]13[O]C(=O)C(c1ccccc1)[N]3c1ccccc1)ccccc2)c1ccccc1O,CC(=NN=C(N1CCOCC1)[S]1->[Hg+2]<-[c]2(->[Ni]13[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1)ccccc2)c1ccccc1O
918,3146,CC(C)(C)SC=CSC(C)(C)C,"[4, 7]",CC(C)(C)[S]1C=C[S](C(C)(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC(C)(C)[S]1C=C[S](C(C)(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
919,3148,c1ccc(-c2nncn2-c2ccc(-c3nc4ccccc4o3)cc2)nc1,"[0, 25]",O=C1[O][Ni]2(<-[n]3ccccc3-c3n(-c4ccc(-c5nc6ccccc6o5)cc4)cn[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3-c3n(-c4ccc(-c5nc6ccccc6o5)cc4)cn[n]->23)[CH](c2ccccc2)N1c1ccccc1
920,3151,CN(C)[O-],"[1, 3]",C[N]1(C)[O][Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[N]1(C)[O][Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
921,3153,COC(=O)[C-]1C(C)(C)C1(C(=O)OC)C1(C(=O)OC)[C-](C(=O)OC)C1(C)C,"[13, 18]",COC(=O)C12C(C)(C)[C]1(C(=O)OC)[Ni]1([O]C(=O)C(c3ccccc3)[N]1c1ccccc1)[C]1(C(=O)OC)C(C)(C)C21C(=O)OC,COC(=O)C12C(C)(C)[C]1(C(=O)OC)[Ni]1([O]C(=O)N(c3ccccc3)[CH]1c1ccccc1)[C]1(C(=O)OC)C(C)(C)C21C(=O)OC
922,3154,Cc1cc(C)nc(-n2nc(C)cc2C)n1,"[5, 6]",Cc1cc(C)[n]2->[Ni]3(<-[n]4c(C)cc(C)n4-c2n1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cc(C)[n]2->[Ni]3(<-[n]4c(C)cc(C)n4-c2n1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
923,3155,COc1ccc(N=Cc2ccc(C=Nc3ccc(OC)cc3)nn2)cc1,"[13, 22]",COc1ccc(N=Cc2ccc3C=[N](c4ccc(OC)cc4)->[Ni]4(<-[n]3n2)[O]C(=O)C(c2ccccc2)[N]4c2ccccc2)cc1,COc1ccc(N=Cc2ccc3C=[N](c4ccc(OC)cc4)->[Ni]4(<-[n]3n2)[O]C(=O)N(c2ccccc2)[CH]4c2ccccc2)cc1
924,3156,Cc1ccc(-c2nc(-c3cnccn3)n[nH]2)cc1,"[13, 14]",Cc1ccc(-c2nc3-c4cncc[n]4->[Ni]4(<-[n]3[nH]2)[O]C(=O)C(c2ccccc2)[N]4c2ccccc2)cc1,Cc1ccc(-c2nc3-c4cncc[n]4->[Ni]4(<-[n]3[nH]2)[O]C(=O)N(c2ccccc2)[CH]4c2ccccc2)cc1
925,3157,COc1ccc(-c2nc(-c3cnccn3)n[nH]2)cc1,"[14, 15]",COc1ccc(-c2nc3-c4cncc[n]4->[Ni]4(<-[n]3[nH]2)[O]C(=O)C(c2ccccc2)[N]4c2ccccc2)cc1,COc1ccc(-c2nc3-c4cncc[n]4->[Ni]4(<-[n]3[nH]2)[O]C(=O)N(c2ccccc2)[CH]4c2ccccc2)cc1
926,3163,CN1[C]N(Cc2[c-]cc3ccc4ccc5ccccc5c4c3c2)C=C1,"[23, 24]",CN1C=CN2Cc3cc4c(ccc5ccc6ccccc6c54)c[c]3[Ni]3([O]C(=O)C(c4ccccc4)[N]3c3ccccc3)[CH]12,CN1C=CN2Cc3cc4c(ccc5ccc6ccccc6c54)c[c]3[Ni]3([O]C(=O)N(c4ccccc4)[CH]3c3ccccc3)[CH]12
927,3165,Oc1cccnc1NCP(c1ccccc1)c1ccccc1,"[5, 6]",O=C1[O][Ni]2(<-[n]3cccc(O)c3NC[P]->2(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3cccc(O)c3NC[P]->2(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
928,3165,[c-]1ccccc1N=Nc1ccccc1,"[0, 7]",O=C1[O][Ni]2([c]3ccccc3N=[N]->2c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3ccccc3N=[N]->2c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
929,3175,[NH-]C(=O)C(=O)[O-],"[2, 3]",O=C1[NH][Ni]2([O]C1=O)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,O=C1[NH][Ni]2([O]C1=O)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
930,3177,CC=C(C)C(=O)[O-],"[5, 6]",CC=C(C)C1[O][Ni]2(<-[O]=1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC=C(C)C1[O][Ni]2(<-[O]=1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
932,3179,[O-]c1c(C=Nc2c(Oc3ccccc3)cccc2Oc2ccccc2)cccc1-c1c2ccccc2cc2ccccc12,"[0, 4]",O=C1[O][Ni]2([O]c3c(C=[N]->2c2c(Oc4ccccc4)cccc2Oc2ccccc2)cccc3-c2c3ccccc3cc3ccccc23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3c(C=[N]->2c2c(Oc4ccccc4)cccc2Oc2ccccc2)cccc3-c2c3ccccc3cc3ccccc23)[CH](c2ccccc2)N1c1ccccc1
933,3182,CN1[C]N(C(c2ccccc2)c2ccccn2)C=C1,"[17, 18]",CN1C=CN2C(c3ccccc3)c3cccc[n]3->[Ni]3([CH]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CN1C=CN2C(c3ccccc3)c3cccc[n]3->[Ni]3([CH]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
934,3190,[NH-]NC(=O)c1ccc(Cl)cc1,"[0, 3]",O=C1[O][Ni]2([NH]NC(=[O]->2)c2ccc(Cl)cc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([NH]NC(=[O]->2)c2ccc(Cl)cc2)[CH](c2ccccc2)N1c1ccccc1
935,3191,O=C(OCc1ccc([N+](=O)[O-])cc1)C1OC([CH2-]->[Hg+2]<-[Cl-])CC2CC(=O)N21,"[16, 18]",O=C(OCc1ccc([N+](=O)[O-])cc1)C1OC([CH2]2->[Hg+2]<-[Cl][Ni]23[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)CC2CC(=O)N21,O=C(OCc1ccc([N+](=O)[O-])cc1)C1OC([CH2]2->[Hg+2]<-[Cl][Ni]23[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)CC2CC(=O)N21
936,3195,COc1ccc(C=NCCN2CCOCC2)c([O-])c1,"[7, 16]",COc1ccc2C=[N](CCN3CCOCC3)->[Ni]3([O]c2c1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,COc1ccc2C=[N](CCN3CCOCC3)->[Ni]3([O]c2c1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
937,3198,O=C([O-])Cn1nnc(-c2ccccn2)n1,"[12, 13]",O=C([O-])Cn1nc2-c3cccc[n]3->[Ni]3(<-[n]2n1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,O=C([O-])Cn1nc2-c3cccc[n]3->[Ni]3(<-[n]2n1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
938,3201,O=C(NN=Cc1cccc(O)[c-]1->[Hg+2]<-[Cl-])c1ccncc1,"[11, 13]",O=C(NN=Cc1cccc(O)[c]12->[Hg+2]<-[Cl][Ni]<-21[O]C(=O)C(c2ccccc2)[N]1c1ccccc1)c1ccncc1,O=C(NN=Cc1cccc(O)[c]12->[Hg+2]<-[Cl][Ni]<-21[O]C(=O)N(c2ccccc2)[CH]1c1ccccc1)c1ccncc1
939,3205,[O-]CCOCC[O-],"[0, 6]",O=C1[O][Ni]2([O]CCOCC[O]2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]CCOCC[O]2)[CH](c2ccccc2)N1c1ccccc1
940,3210,CC(N=Cc1ccc[n-]1)c1ccccc1,"[8, 14]",CC(c1ccccc1)[N]1=Cc2ccc[n]2[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC(c1ccccc1)[N]1=Cc2ccc[n]2[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
941,3217,CC(C)(C)c1cc(C(C)(C)C)n(Cc2ccccn2)n1,"[11, 12]",CC(C)(C)c1cc(C(C)(C)C)[n]2->[Ni]3(<-[n]4ccccc4Cn12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CC(C)(C)c1cc(C(C)(C)C)[n]2->[Ni]3(<-[n]4ccccc4Cn12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
942,3218,CN1[C]N(c2ncccn2)C=C1,"[0, 11]",CN1C=CN2c3nccc[n]3->[Ni]3([CH]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CN1C=CN2c3nccc[n]3->[Ni]3([CH]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
943,3219,[c-]1cccnc1-c1ccccn1,"[0, 11]",O=C1[O][Ni]2([c]3cccnc3-c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3cccnc3-c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
944,3221,[O-]c1c([O-])c2ccccc2c2ccccc12,"[0, 3]",O=C1[O][Ni]2([O]c3c(c4ccccc4c4ccccc34)[O]2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3c(c4ccccc4c4ccccc34)[O]2)[CH](c2ccccc2)N1c1ccccc1
945,3223,CN(C)CC1=CC=CN[C]1,"[1, 9]",C[N]1(C)CC2=CC=CN[CH]2[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[N]1(C)CC2=CC=CN[CH]2[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
946,3224,CSCC1=CC=CN[C]1,"[1, 8]",C[S]1CC2=CC=CN[CH]2[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[S]1CC2=CC=CN[CH]2[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
947,3225,CN(C)C(=N)ON=C(N)c1ccccc1,"[4, 5]",CN(C)C1=[NH]->[Ni]2(<-[N](O1)=C(N)c1ccccc1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CN(C)C1=[NH]->[Ni]2(<-[N](O1)=C(N)c1ccccc1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
